1,229.9999964237213,204.0000021457672,350.9999942779541,204.0000021457672,350.9999942779541,249.9999976158142,229.9999964237213,249.9999976158142,"SAMPLE, JR AVERY M",full_name
2,277.0000088214874,115.9999942779541,523.0000042915344,115.9999942779541,523.0000042915344,148.00000309944153,277.0000088214874,148.00000309944153,X9999 99999 99999,id_number
3,232.00000643730164,247.00000047683716,459.9999928474426,247.00000047683716,459.9999928474426,297.00000524520874,232.00000643730164,297.00000524520874,"123 NORTH STATE STREET TRENTON, NJ, 08666-1234",street_address
4,372.9999828338623,383.00000190734863,430.0000047683716,383.00000190734863,430.0000047683716,405.0000071525574,372.9999828338623,405.0000071525574,"5'-08""",height
5,372.9999828338623,383.00000190734863,430.0000047683716,383.00000190734863,430.0000047683716,405.0000071525574,372.9999828338623,405.0000071525574,"5'-08""",weight
6,372.9999828338623,383.00000190734863,430.0000047683716,383.00000190734863,430.0000047683716,405.0000071525574,372.9999828338623,405.0000071525574,"5'-08""",hair
7,483.99999141693115,379.0000057220459,528.999993801117,379.0000057220459,528.999993801117,400.00001192092896,483.99999141693115,400.00001192092896,BRN,eyes
8,289.0000081062317,145.00000596046448,409.0000009536743,145.00000596046448,409.0000009536743,172.00000643730164,289.0000081062317,172.00000643730164,01-12-1967,dob
9,289.9999928474426,172.00000643730164,411.00001096725464,172.00000643730164,411.00001096725464,198.99999380111694,289.9999928474426,198.99999380111694,01-12-2018,iss
10,536.0000085830688,165.0,653.9999914169312,165.0,653.9999914169312,189.0000033378601,536.0000085830688,189.0000033378601,01-12-2022,exp
