1,70.00000089406967,385.0,200.00000834465027,385.0,200.00000834465027,440.0,70.00000089406967,440.0,Jelano sample,full_name
2,499.99999046325684,107.00000286102295,639.0000176429749,107.00000286102295,639.0000176429749,136.00000143051147,499.99999046325684,136.00000143051147,D08954796,id_number
3,270.9999990463257,231.9999885559082,433.9999842643738,231.9999885559082,433.9999842643738,273.00000190734863,270.9999990463257,273.00000190734863,"123 MAIN ST PHOENIX, AZ 85007",street_address
4,324.0000009536743,339.99999046325684,371.99999809265137,339.99999046325684,371.99999809265137,358.9999985694885,324.0000009536743,358.9999985694885,"5'-09""",height
5,325.0000059604645,359.9999976158142,374.0000081062317,359.9999976158142,374.0000081062317,378.0000066757202,325.0000059604645,378.0000066757202,185 lb,weight
6,451.00000858306885,335.9999942779541,489.9999809265137,335.9999942779541,489.9999809265137,354.0000033378601,451.00000858306885,354.0000033378601,BRO,hair
7,449.99998331069946,317.0000123977661,489.9999809265137,317.0000123977661,489.9999809265137,334.9999952316284,449.99998331069946,334.9999952316284,BRO,eyes
8,499.99999046325684,137.00000047683716,634.0000128746033,137.00000047683716,634.0000128746033,165.0,499.99999046325684,165.0,01/01/1974,dob
9,517.9999995231628,276.99999809265137,647.0000171661377,276.99999809265137,647.0000171661377,305.9999966621399,517.9999995231628,305.9999966621399,03/01/2016,iss
10,317.00000643730164,283.99999141693115,448.9999985694885,283.99999141693115,448.9999985694885,312.9999899864197,317.00000643730164,312.9999899864197,03/01/2024,exp
