223.99999618530273,180.0,380.0,180.0,380.0,204.0000057220459,223.99999618530273,204.0000057220459,"MICHELLE, MARIE"
146.99999809265137,38.999998569488525,365.99998474121094,38.999998569488525,365.99998474121094,80.00000238418579,146.99999809265137,80.00000238418579,NEW YORK
237.99999237060547,122.99999713897705,377.00000762939453,122.99999713897705,377.00000762939453,146.00000381469727,237.99999237060547,146.00000381469727,123 456 789
222.99999237060547,209.00000095367432,404.00001525878906,209.00000095367432,404.00001525878906,226.99999809265137,222.99999237060547,226.99999809265137,2345 ANYWHERE STREET
307.99999237060547,423.0000114440918,354.00001525878906,423.0000114440918,354.00001525878906,440.00000953674316,307.99999237060547,440.00000953674316,"5'-08"""
307.99999237060547,423.0000114440918,354.00001525878906,423.0000114440918,354.00001525878906,440.00000953674316,307.99999237060547,440.00000953674316,"5'-08"""
392.00000762939453,423.0000114440918,425.99998474121094,423.0000114440918,425.99998474121094,440.00000953674316,392.00000762939453,440.00000953674316,BRO
251.00000381469727,296.9999885559082,355.99998474121094,296.9999885559082,355.99998474121094,316.00001335144043,251.00000381469727,316.00001335144043,10/31/1990
257.99999237060547,322.99999237060547,365.0,322.99999237060547,365.0,343.00000190734863,257.99999237060547,343.00000190734863,03/07/2022
265.0,348.99999618530273,370.0,348.99999618530273,370.0,369.0000057220459,265.0,369.0000057220459,10/31/2029
