218.21012496948242,218.75577449798584,335.13153076171875,223.04308891296387,333.629150390625,264.01554107666016,216.70772552490234,259.7282409667969,"SAMPLE, JR AVERY M"
282.32051849365234,135.04879474639893,501.1734390258789,143.07376384735107,500.22071838378906,169.0563154220581,281.3677787780762,161.0313320159912,X9999 99999 99999
215.45188903808594,266.6869068145752,431.3068389892578,274.60192680358887,429.80445861816406,315.57440757751465,213.94948959350586,307.6593589782715,"123 NORTH STATE STREET TRENTON, NJ 08666-1234"
340.9040069580078,420.3871536254883,393.868408203125,422.32927322387695,393.0989074707031,443.3151626586914,340.1344680786133,441.37304306030273,"5'-08"""
340.9040069580078,420.3871536254883,393.868408203125,422.32927322387695,393.0989074707031,443.3151626586914,340.1344680786133,441.37304306030273,"5'-08"""
340.9040069580078,420.3871536254883,393.868408203125,422.32927322387695,393.0989074707031,443.3151626586914,340.1344680786133,441.37304306030273,"5'-08"""
445.76019287109375,426.23339653015137,486.73267364501953,427.7357769012451,485.99979400634766,447.72236824035645,445.0273132324219,446.2199592590332,BRN
282.29381561279297,163.06663513183594,393.2192611694336,167.13409423828125,392.37648010253906,190.11863708496094,281.4510154724121,186.05119228363037,01-12-1967
281.30443572998047,190.04849910736084,392.2298812866211,194.11595821380615,391.38710021972656,217.1005153656006,280.4616355895996,213.03305625915527,01-12-2018
505.0807189941406,200.25535583496094,618.0048370361328,204.39608573913574,617.1620178222656,227.38064289093018,504.23789978027344,223.23989868164062,01-12-2022
