191.00000381469727,225.0,286.00000381469727,225.0,286.00000381469727,256.99999809265137,191.00000381469727,256.99999809265137,SAMPLE
272.99999237060547,155.9999942779541,399.00001525878906,155.9999942779541,399.00001525878906,190.00000476837158,272.99999237060547,190.00000476837158,999999999
197.00000762939453,318.0000114440918,412.99999237060547,318.0000114440918,412.99999237060547,376.99999809265137,197.00000762939453,376.99999809265137,"123 STATE STREET ALBUQUERQUE, NM 87102"
277.00000762939453,425.9999942779541,322.00000762939453,425.9999942779541,322.00000762939453,450.0,277.00000762939453,450.0,"5'04"""
280.0,399.0000057220459,312.00000762939453,399.0000057220459,312.00000762939453,423.0000114440918,280.0,423.0000114440918,110
277.00000762939453,425.9999942779541,322.00000762939453,425.9999942779541,322.00000762939453,450.0,277.00000762939453,450.0,"5'04"""
367.99999237060547,421.00001335144043,412.99999237060547,421.00001335144043,412.99999237060547,444.0000057220459,367.99999237060547,444.0000057220459,BRO
297.00000762939453,182.99999713897705,422.99999237060547,182.99999713897705,422.99999237060547,215.9999942779541,297.00000762939453,215.9999942779541,03/01/1957
510.0,149.00000095367432,622.0000076293945,149.00000095367432,622.0000076293945,177.00000286102295,510.0,177.00000286102295,10/01/2019
510.99998474121094,177.00000286102295,622.0000076293945,177.00000286102295,622.0000076293945,206.00000381469727,510.99998474121094,206.00000381469727,03/31/2027
