34.10022258758545,382.11902618408203,212.98002243041992,388.67823600769043,210.48824310302734,456.63256645202637,31.608450412750244,450.07335662841797,John Sample
43.17476272583008,0.0,237.04448699951172,5.302577912807465,235.65202713012695,43.2770562171936,41.78230285644531,36.168179512023926,NEVADA
309.9153709411621,92.03108310699463,432.83275604248047,96.53825998306274,431.84337615966797,123.52013111114502,308.9259910583496,119.0129542350769,1234567890
245.25531768798828,190.7279920578003,483.09547424316406,199.44919109344482,481.62975311279297,239.42233085632324,243.78957748413086,230.70111751556396,"123 MAIN STREET CARSON CITY, NV 00000-1234"
288.91902923583984,364.4446563720703,328.89217376708984,365.91041564941406,328.2692337036133,382.89899826049805,288.2960891723633,381.4332389831543,"5:-10"""
289.1488456726074,385.46719551086426,335.1179504394531,387.152795791626,334.4583511352539,405.14073371887207,288.4892463684082,403.45510482788086,185 1bs
229.45558547973633,403.29179763793945,245.44483184814453,403.87807846069336,244.82189178466797,420.86666107177734,228.83264541625977,420.28038024902344,18
288.97605895996094,117.28074789047241,384.91161346435547,120.79854011535645,384.0687942504883,143.78309726715088,288.1332588195801,140.26529788970947,10/27/1969
233.82614135742188,311.3902187347412,316.77040100097656,314.4316577911377,316.11080169677734,332.4195671081543,233.16654205322266,329.3781280517578,10/25/2020
371.58687591552734,320.4443550109863,465.5237579345703,323.88888359069824,464.57103729248047,349.8714065551758,370.6341552734375,346.42690658569336,10/27/2028
